id,content,买方,卖方,标的
1207026409,华能澜沧江水电股份有限公司关于收购紫石资本投资管理有限公司持有的云南华电金沙江中游水电开发有限公司11%股权的公告。重要内容提示：华能澜沧江水电股份有限公司（以下简称公司）拟以现金人民币19.98亿元收购紫石资本投资管理有限公司（以下简称紫石资本）持有的云南华电金沙江中游水电开发有限公司（以下简称金中公司）11%股权。本次交易不构成关联交易，也不构成《上市公司重大资产重组管理办法》规定的重大资产重组，交易实施不存在重大法律障碍。本次交易已经公司第二届董事会第十一次会议审议通过，无需提交股东大会审议。本次交易尚需金中公司召开股东会同意转让、修改金中公司章程并办理工商变更登记手续。后续进展可能存在受其他不可抗力因素影响，导致股权收购目标或进度不达预期的风险，敬请广大投资者注意投资风险。一、交易概述（一）交易基本情况公司按照“聚焦主业，建设世界一流水电企业”的战略部署，拟通过自建和收购的方式增加水电装机容量，服务公司高质量发展要求。公司拟通过现金方式收购紫石资本持有的金中公司11%股权，交易价格为19.98亿元。,华能澜沧江水电股份有限公司,紫石资本投资管理有限公司,云南华电金沙江中游水电开发有限公司
1207026409,华能澜沧江水电股份有限公司关于收购紫石资本投资管理有限公司持有的云南华电金沙江中游水电开发有限公司11%股权的公告。重要内容提示：华能澜沧江水电股份有限公司（以下简称公司）拟以现金人民币19.98亿元收购紫石资本投资管理有限公司（以下简称紫石资本）持有的云南华电金沙江中游水电开发有限公司（以下简称金中公司）11%股权。本次交易不构成关联交易，也不构成《上市公司重大资产重组管理办法》规定的重大资产重组，交易实施不存在重大法律障碍。本次交易已经公司第二届董事会第十一次会议审议通过，无需提交股东大会审议。本次交易尚需金中公司召开股东会同意转让、修改金中公司章程并办理工商变更登记手续。后续进展可能存在受其他不可抗力因素影响，导致股权收购目标或进度不达预期的风险，敬请广大投资者注意投资风险。一、交易概述（一）交易基本情况公司按照“聚焦主业，建设世界一流水电企业”的战略部署，拟通过自建和收购的方式增加水电装机容量，服务公司高质量发展要求。公司拟通过现金方式收购紫石资本持有的金中公司11%股权，交易价格为19.98亿元。,华能澜沧江水电股份有限公司,紫石资本投资管理有限公司,云南华电金沙江中游水电开发有限公司
1207027420,"深圳赫美集团股份有限公司关于控股股东股份司法拍卖完成过户暨权益变动提示性公告。深圳赫美集团股份有限公司关于控股股东股份司法拍卖完成过户暨权益变动提示性公告特别提示：1、本次权益变动属于因司法拍卖导致股东被动减持，不触及要约收购。2、本次权益变动不会导致公司控股股东及实际控制人发生变化。深圳赫美集团股份有限公司（以下简称“公司”或“赫美集团”）控股股东汉桥机器厂有限公司（以下简称“汉桥机器厂”）于近日收到深圳市福田区人民法院（以下简称“福田法院”）送达的案号为“（2019）粤0304执22275号之二”的《执行裁定书》。因汉桥机器厂与江西省科特投资有限公司（以下简称“江西科特”）担保物权一案，汉桥机器厂持有的公司2,062.10万股股份被司法拍卖。公司于近日从控股股东处获悉汉桥机器厂持有的公司股票2,062.10万股已被划转至买受人李真名下，本次司法拍卖已完成股票过户。现将具体情况公告如下：一、《执行裁定书》的主要内容申请执行人：江西省科特投资有限公司被执行人：汉桥机器厂有限公司申请执行人江西省科特投资有限公司与被执行人汉桥机器厂有限公司实现担保物权一案中，福田法院（2019）粤0304",李真,汉桥机器厂有限公司,深圳赫美集团股份有限公司
1207027426,"北京荣之联科技股份有限公司关于公司出售全资子公司部分股权后形成对外提供财务资助的公告。本北京荣之联科技股份有限公司（以下简称“公司”或“转让方”）于2019年10月25日召开了第四届董事会第二十九次会议，审议通过《关于公司出售全资子公司部分股权后形成对外提供财务资助的议案》，该议案的表决结果为9票赞成、0票反对、0票弃权。公司独立董事对上述议案发表了明确独立意见。根据深圳证券交易所《股票上市规则》和《公司章程》等有关规定，本议案属于董事会审议范围，无需提交股东大会审议。本次对外提供财务资助事项不构成关联交易。一、对外提供财务资助事项概述公司于2019年9月27日召开了第四届董事会第二十八次会议，审议通过《关于公司出售全资子公司部分股权的议案》，同意公司向成都微思格科技有限公司（以下简称“微思格”或“受让方”）出售所持有的全资子公司北京车网互联科技有限公司（以下简称“车网互联”或“目标公司”）81%的股权。截至审议日，车网互联对公司尚存欠款人民币7,487.52万元。该欠款是车网互联作为公司全资子公",成都微思格科技有限公司,北京荣之联科技股份有限公司,北京车网互联科技有限公司
1207027426,"北京荣之联科技股份有限公司关于公司出售全资子公司部分股权后形成对外提供财务资助的公告。本北京荣之联科技股份有限公司（以下简称“公司”或“转让方”）于2019年10月25日召开了第四届董事会第二十九次会议，审议通过《关于公司出售全资子公司部分股权后形成对外提供财务资助的议案》，该议案的表决结果为9票赞成、0票反对、0票弃权。公司独立董事对上述议案发表了明确独立意见。根据深圳证券交易所《股票上市规则》和《公司章程》等有关规定，本议案属于董事会审议范围，无需提交股东大会审议。本次对外提供财务资助事项不构成关联交易。一、对外提供财务资助事项概述公司于2019年9月27日召开了第四届董事会第二十八次会议，审议通过《关于公司出售全资子公司部分股权的议案》，同意公司向成都微思格科技有限公司（以下简称“微思格”或“受让方”）出售所持有的全资子公司北京车网互联科技有限公司（以下简称“车网互联”或“目标公司”）81%的股权。截至审议日，车网互联对公司尚存欠款人民币7,487.52万元。该欠款是车网互联作为公司全资子公",成都微思格科技有限公司,北京荣之联科技股份有限公司,北京车网互联科技有限公司
1207029324,"国药集团一致药业股份有限公司关于控股子公司国药控股国大药房有限公司收购上海鼎群企业管理咨询有限公司100%股权暨国药控股天和吉林医药有限公司85%股权的关联交易公告。一、关联交易概述（一）本次交易基本情况国药集团一致药业股份有限公司控股子公司国药控股国大药房有限公司拟通过现金收购上海鼎群企业管理咨询有限公司100%的股权暨间接收购上海鼎群持有的国药控股天和吉林医药有限公司85%的股权，本次交易合计支付价款不超过人民币93,424.00万元。国药一致与宁波梅山保税港区祺瓴股权投资中心（有限合伙）于2018年5月共同合资设立的上海鼎群。上海鼎群的注册资本为人民币79,050万元，其中：国药一致认缴出资人民币2,000万元，持股2.53%；宁波祺瓴认缴出资人民币77,050万元，持股97.47%。",国药控股国大药房有限公司,上海鼎群企业管理咨询有限公司,上海鼎群企业管理咨询有限公司、国药控股天和吉林医药有限公司
1207029324,"国药集团一致药业股份有限公司关于控股子公司国药控股国大药房有限公司收购上海鼎群企业管理咨询有限公司100%股权暨国药控股天和吉林医药有限公司85%股权的关联交易公告。一、关联交易概述（一）本次交易基本情况国药集团一致药业股份有限公司控股子公司国药控股国大药房有限公司拟通过现金收购上海鼎群企业管理咨询有限公司100%的股权暨间接收购上海鼎群持有的国药控股天和吉林医药有限公司85%的股权，本次交易合计支付价款不超过人民币93,424.00万元。国药一致与宁波梅山保税港区祺瓴股权投资中心（有限合伙）于2018年5月共同合资设立的上海鼎群。上海鼎群的注册资本为人民币79,050万元，其中：国药一致认缴出资人民币2,000万元，持股2.53%；宁波祺瓴认缴出资人民币77,050万元，持股97.47%。",国药控股国大药房有限公司,上海鼎群企业管理咨询有限公司,国药控股天和吉林医药有限公司
1207029346,广东众生药业股份有限公司关于收购逸舒制药部分股权事项的进展公告。广东众生药业股份有限公司（以下简称“公司”）于2017年10月24日召开第六届董事会第九次会议审议通过了《关于收购广东逸舒制药股份有限公司部分股权的议案》。同日，公司与交易对方黄庆文、黄庆雄、黄苏苹、欧俊华、刘凌梅5名自然人签署了《股份转让协议》。收购完成后，公司将持有广东逸舒制药股份有限公司（以下简称“逸舒制药”）80.5260%股权，逸舒制药成为公司的控股子公司。具体内容详见公司于2017年10月25日、2017年12月20日及2018年9月20日在信息披露媒体《证券时报》和巨潮资讯网披露的相关公告。截至目前，公司根据《股份转让协议》约定，并按照新三板交易规则实施完成上述逸舒制药80.5260%股权的收购。目前公司持有逸舒制药99.6321%股份，逸舒制药为公司的控股子公司。特此公告。广东众生药业股份有限公司董事会二〇一九年十月二十八日第1页共1页,广东众生药业股份有限公司,黄庆文、黄庆雄、黄苏苹、欧俊华、刘凌梅,广东逸舒制药股份有限公司
1207029346,广东众生药业股份有限公司关于收购逸舒制药部分股权事项的进展公告。广东众生药业股份有限公司（以下简称“公司”）于2017年10月24日召开第六届董事会第九次会议审议通过了《关于收购广东逸舒制药股份有限公司部分股权的议案》。同日，公司与交易对方黄庆文、黄庆雄、黄苏苹、欧俊华、刘凌梅5名自然人签署了《股份转让协议》。收购完成后，公司将持有广东逸舒制药股份有限公司（以下简称“逸舒制药”）80.5260%股权，逸舒制药成为公司的控股子公司。具体内容详见公司于2017年10月25日、2017年12月20日及2018年9月20日在信息披露媒体《证券时报》和巨潮资讯网披露的相关公告。截至目前，公司根据《股份转让协议》约定，并按照新三板交易规则实施完成上述逸舒制药80.5260%股权的收购。目前公司持有逸舒制药99.6321%股份，逸舒制药为公司的控股子公司。特此公告。广东众生药业股份有限公司董事会二〇一九年十月二十八日第1页共1页,广东众生药业股份有限公司,黄庆文、黄庆雄、黄苏苹、欧俊华、刘凌梅,广东逸舒制药股份有限公司
1207035375,"广州集泰化工股份有限公司关于收购兆舜科技（广东）有限公司75%股权完成工商变更登记的公告。广州集泰化工股份有限公司（以下简称“公司”）于2019年8月30日召开了第二届董事会第九次会议，审议通过了《关于收购兆舜科技（广东）有限公司75%股权的议案》，同意收购陈芳、李江华、刘金明、陈正旺4名自然人（以下简称“交易对方”）持有的兆舜科技（广东）有限公司（以下简称“兆舜科技”）75%股权，交易金额为人民币4,672.50万元（税前）。具体内容详见公司于2019年8月31日刊登于《证券时报》、《中国证券报》、《上海证券报》、《证券日报》及巨潮资讯网上的《第二届董事会第九次会议决议公告》、《关于收购兆舜科技（广东）有限公司股权的公告》。目前，公司与交易对方已签订股权转让协议，兆舜科技已完成相关工商变更手续并取得东莞市市场监督管理局换发的《营业执照》，相关信息如下：名称：兆舜科技（广东）有限公司统一社会信用代码：91441900557346340F类型：其他有限责任公司住所：东莞市中堂镇东泊村大新围路大新路二街1号法定代表人：陈芳注册资本：人民币贰仟零贰万伍仟元成立日期：2010年07月09日营业",广州集泰化工股份有限公司,陈芳、李江华、刘金明、陈正旺,兆舜科技（广东）有限公司
1207035375,"广州集泰化工股份有限公司关于收购兆舜科技（广东）有限公司75%股权完成工商变更登记的公告。广州集泰化工股份有限公司（以下简称“公司”）于2019年8月30日召开了第二届董事会第九次会议，审议通过了《关于收购兆舜科技（广东）有限公司75%股权的议案》，同意收购陈芳、李江华、刘金明、陈正旺4名自然人（以下简称“交易对方”）持有的兆舜科技（广东）有限公司（以下简称“兆舜科技”）75%股权，交易金额为人民币4,672.50万元（税前）。具体内容详见公司于2019年8月31日刊登于《证券时报》、《中国证券报》、《上海证券报》、《证券日报》及巨潮资讯网上的《第二届董事会第九次会议决议公告》、《关于收购兆舜科技（广东）有限公司股权的公告》。目前，公司与交易对方已签订股权转让协议，兆舜科技已完成相关工商变更手续并取得东莞市市场监督管理局换发的《营业执照》，相关信息如下：名称：兆舜科技（广东）有限公司统一社会信用代码：91441900557346340F类型：其他有限责任公司住所：东莞市中堂镇东泊村大新围路大新路二街1号法定代表人：陈芳注册资本：人民币贰仟零贰万伍仟元成立日期：2010年07月09日营业",广州集泰化工股份有限公司,陈芳、李江华、刘金明、陈正旺,兆舜科技（广东）有限公司
1207035439,"哈尔滨誉衡药业股份有限公司哈尔滨誉衡药业股份有限公司关于持股5%以上股东所持部分公司股份被再次司法拍卖的进展公告。哈尔滨誉衡药业股份有限公司（以下简称“公司”）持股5%以上股东YUHENGINTERNATIONALINVESTMENTSCORPORATION（以下简称“誉衡国际”）因涉及债务违约事宜，北京市第一中级人民法院在淘宝网司法拍卖平台上对誉衡国际持有的6,200万股公司股票进行公开拍卖。具体情况详见2019年10月10日披露于《中国证券报》、《证券时报》及巨潮资讯网http://www.cninfo.com.cn（以下简称“指定媒体”）的《关于持股5%以上股东所持部分公司股份将被再次司法拍卖的提示性公告》。2019年10月28日10时至2019年10月29日10时，誉衡国际持有的6,200万股公司股票被再次公开拍卖，根据淘宝网司法拍卖平台发布的《网络竞价成功确认书》竞价结果：用户姓名顾斌通过竞买号Y5731于2019年10月29日在北京市第一中级6,200万股股票”项目公开竞价中，以最高应价胜出。该标的网络拍卖成交价格：￥184,140,000。标的物最终成交以北京市第一中级人",顾斌,YUHENGINTERNATIONALINVESTMENTSCORPORATION,哈尔滨誉衡药业股份有限公司
1207036111,"泰豪科技股份有限公司关于出售全资子公司持有的深圳市中航比特通讯技术有限公司5%股权的公告。基于深圳市中航比特通讯技术有限公司（以下简称“中航比特”）的发展需要，经公司第七届董事会第十二次会议决议，同意将泰豪科技股份有限公司（以下简称“公司”）全资子公司江西泰豪军工集团有限公司（以下简称“泰豪军工”）持有的中航比特5%股权（以下简称“标的股权”）转让给湖南航空航天产业私募股权投资基金合伙企业（有限合伙）（以下简称“湖南航空”），转让价格为人民币5,500万元，本次股权转让完成后，泰豪军工仍持有中航比特20.763%股权。本次交易未构成关联交易。本次交易未构成重大资产重组。交易实施不存在重大法律障碍。本次交易不需要提交公司股东大会审议。一、交易概述公司第六届董事会第三十一次会议审议通过了《关于全资子公司拟参与深圳市中航比特通讯技术有限公司股权公开挂牌转让的议案》，同意公司全资子公司泰豪军工参与竞拍广东金叶投资控股集团有限公司和广东风华高新科技股份有限公司等以公开挂牌方式转让其持有的中航比特股权。截至目前，泰豪军工累计出资人民币10,305.12万元，持有中航比特25.763%的股权。现基于",湖南航空航天产业私募股权投资基金合伙企业,江西泰豪军工集团有限公司,深圳市中航比特通讯技术有限公司
1207037678,本资产评估报告依据中国资产评估准则编制深圳市昌红科技股份有限公司拟股权收购所涉及的力妲康生命科学(上海)有限公司股东全部权益价值资产评估报告北方亚事评报字[2019]第01-427号二零一九年十月十一日深圳市昌红科技股份有限公司拟股权收购所涉及的力妲康生命科学(上海)有限公司股东全部权益价值资产评估报告资产评估报告目录声明。1一、委托人、被评估单位概况及评估报告使用人。5,深圳市昌红科技股份有限公司,力妲康生命科学(上海)有限公司,力妲康生命科学(上海)有限公司
1207038242,"蓝盾信息安全技术股份有限公司关于出售全资子公司股权的公告。一、交易概述1、2019年10月29日，蓝盾信息安全技术股份有限公司（以下简称“蓝盾股份”或“公司”或“本公司”或“乙方”）召开第四届董事会第十八次（临时）会议审议通过了《关于出售全资子公司股权的议案》，同意将公司所持有的全资子公司广东和诚科技孵化器有限公司（以下简称“和诚科技”或“标的公司”）100%股权转让给科学城（广州）投资集团有限公司（以下简称“科学城集团”或“甲方”），转让金额为人民币28,800万元。本次交易完成后，公司将不再持有和诚科技的股权。2、本次事项不涉及关联交易，也不构成《上市公司重大资产重组管理办法》规定的上市公司重大资产重组。按照相关规定本次事项的批准权在公司董事会权限范围内，无需提交股东大会审议批准。3、待双方履行必要审批程序，公司将与科学城集团签署《股权转让合同》，敬请投资者注意投资风险。",科学城（广州）投资集团有限公司,蓝盾信息安全技术股份有限公司,广东和诚科技孵化器有限公司
1207038719,兰州民百（集团）股份有限公司关于挂牌出售全资子公司股权的完成公告。一、交易情况概述2019年06月24日，兰州民百（集团）股份有限公司（以下简称“公司”）召开了第八届董事会第三十六次会议，审议通过了《关于挂牌出售全资子公司兰州昌汇餐饮服务有限公司100%股权的议案》，同意公司通过甘肃省产权交易所以公开挂牌方式，并以挂牌价格不低于评估价，转让兰州昌汇餐饮服务有限公司（以下简称“兰州昌汇”）100%股权。具体情况详见公司于2019年06月25日在上海证券交易所网站披露的《临2019-040兰州民百关于挂牌出售全资子公司兰州昌汇餐饮服务有限公司100%股权的公告》。2019年07月23日，公司收到甘肃省产权交易所股份有限公司出具的《受让报名登记结果及交易安排通知书》，截止公告期满，共征集到1个意向受让方，即临泽县五华实业有限责任公司（以下简称“五华实业”）。经审核，五华实业符合受让条件要求，成为本次交易的唯一受让方，本次交易按标的资产挂牌底价成交，成交价格为13313.5万元。具体情况详见公司于2019年07月26日在上海证券交易所网站披露的《临2019-048兰州民百关于挂牌出售全资子公司,临泽县五华实业有限责任公司,兰州民百（集团）股份有限公司,兰州昌汇餐饮服务有限公司
1207044309,"上海南洋电工器材股份有限公司关于出售全资子公司股权资产暨关联交易的公告。一、交易概况（一）基本情况根据公司发展需要，上海南洋电工器材股份有限公司（以下简称为“公司”）的全资子公司海门南洋电工器材有限公司（以下简称为“海门南洋”）拟向公司董事卜俊出售100,000股，占海门南洋总股本的10%，转让价格为100,000元。",卜俊,上海南洋电工器材股份有限公司,海门南洋电工器材有限公司
1207047511,"江苏爱康科技股份有限公司关于公司现金收购宁波江北宜则新能源科技有限公司100%股权暨不构成重大资产重组的公告。重要内容提示交易标的：宁波江北宜则新能源科技有限公司100%的股权。交易金额：178,000万元人民币。业绩承诺：2019年净利润不低于2.2亿元，2020年净利润不低于2.41亿元，2021年净利润不低于2.51亿元。本次收购不构成关联交易，不构成重大资产重组。本次交易将提交股东大会审议。一、交易概述江苏爱康科技股份有限公司（以下简称“公司”）于2019年4月9日披露了《发行股份及支付现金购买资产并募集配套资金预案》，拟以发行股份及支付现金的方式向王兆峰、杨勇智、赵学文、宁波朝昉实业投资合伙企业（有限合伙）收购其持有的宁波江北宜则新能源科技有限公司100%的股权（以下简称“标的资产”）。由于近期市场环境发生了较大变化，基于维护全体股东的利益、提高交易效率、减少交易成本等目的，经与相关交易对方及中介机构充分讨论协商，本次交易拟变更为以支付现金方式收购标的资产。公司于2019年10月29日召开的第四届董事会第八次临时会议、第四届监事会第六次临时会议审议通过了《关于公司现金",江苏爱康科技股份有限公司,宁波朝昉实业投资合伙企业,宁波江北宜则新能源科技有限公司
1207047511,"江苏爱康科技股份有限公司关于公司现金收购宁波江北宜则新能源科技有限公司100%股权暨不构成重大资产重组的公告。重要内容提示交易标的：宁波江北宜则新能源科技有限公司100%的股权。交易金额：178,000万元人民币。业绩承诺：2019年净利润不低于2.2亿元，2020年净利润不低于2.41亿元，2021年净利润不低于2.51亿元。本次收购不构成关联交易，不构成重大资产重组。本次交易将提交股东大会审议。一、交易概述江苏爱康科技股份有限公司（以下简称“公司”）于2019年4月9日披露了《发行股份及支付现金购买资产并募集配套资金预案》，拟以发行股份及支付现金的方式向王兆峰、杨勇智、赵学文、宁波朝昉实业投资合伙企业（有限合伙）收购其持有的宁波江北宜则新能源科技有限公司100%的股权（以下简称“标的资产”）。由于近期市场环境发生了较大变化，基于维护全体股东的利益、提高交易效率、减少交易成本等目的，经与相关交易对方及中介机构充分讨论协商，本次交易拟变更为以支付现金方式收购标的资产。公司于2019年10月29日召开的第四届董事会第八次临时会议、第四届监事会第六次临时会议审议通过了《关于公司现金",江苏爱康科技股份有限公司,王兆峰、杨勇智、赵学文,宁波江北宜则新能源科技有限公司
1207048621,本资产评估报告依据中国资产评估准则编制江苏天瑞仪器股份有限公司拟收购股权涉及的上海磐合科学仪器股份有限公司股东全部权益价值项目资产评估报告中企华评报字(2019)第4237号北京中企华资产评估有限责任公司二〇一九年十月十八日江苏天瑞仪器股份有限公司拟收购股权涉及的上海磐合科学仪器股份有限公司股东全部权益价值项目资产评估报告目录声明。1资产评估报告摘要。3资产评估报告正文。,江苏天瑞仪器股份有限公司,上海磐合科学仪器股份有限公司,上海磐合科学仪器股份有限公司
1207053924,"青岛三祥科技股份有限公司出售子公司股权的公告。一、交易概况（一）基本情况青岛三祥科技股份有限公司（以下简称“公司”）拟将全资子公司重庆三祥汽车电控系统有限公司100%股权全部转让给魏振方、吴青。公司与魏振方、吴青不存在关联关系。交易双方根据由青岛子平资产评估事务所出具的以2019年6月30日为评估基准日的《资产评估报告》协商确定，转让价格为人民币1元。本次转让完成后，公司不再持有重庆三祥汽车电控系统有限公司股权，亦不承担义务。截止2019年6月30日，重庆三祥汽车电控系统有限公司评估后总资产18,833,032.99元，总负债52,133,008.75元，净资产为-33,299,975.76元。",魏振方、吴青,青岛三祥科技股份有限公司,重庆三祥汽车电控系统有限公司
1207055026,"江苏亚太轻合金科技股份有限公司关于全资子公司无锡海特铝业有限公司拟收购股权的公告。特别提示：1、江苏亚太轻合金科技股份有限公司（以下简称“公司”）的全资子公司无锡海特铝业有限公司（以下简称“海特铝业”或“乙方”）与无锡阿路米科技有限公司（以下简称“阿路米科技”或“甲方”）于2019年10月31日签订《股权转让意向协议》（以下简称“本协议”），海特铝业拟收购阿路米科技持有的阿路米（无锡）有限公司（以下简称“目标公司”）80%股权。2、本协议为意向性协议，旨在表达意向双方股权收购和转让的意愿及基本原则；本次收购事项尚未签署正式的收购协议，尚需交易双方就交易条件达成一致意见并履行相应的审计、评估、决策和审批程序后实施，本次收购事项及具体方案尚存在一定的不确定性。3、本协议生效后5个工作日内，乙方向甲方支付2,000万元人民币作为股权转让意向金（以下简称“意向金”）。本协议约定，如双方未于2019年12月31日前完成《股权转让协议》签署或在此之前出现本协议解除之情形的，甲方应于其后5个工作日内将该意向金一次性全额退款给乙方。如出现该等情形，该笔意向金仍可能存在未能按期收回的风险。4、为保证乙方",无锡海特铝业有限公司,无锡阿路米科技有限公司,阿路米（无锡）有限公司
1207055220,本资产评估报告依据中国资产评估准则编制北新集团建材股份有限公司拟收购湖北禹王防水建材有限公司股权所涉及的其股东全部权益价值资产评估报告北方亚事评报字[2019]第01-569号二〇一九年十月十一日北新集团建材股份有限公司拟收购湖北禹王防水建材有限公司股权所涉及的其股东全部权益价值资产评估报告目录声明。1资产评估报告摘要。3资产评估报告正文。5一、委托人及其他资产评估报告使用人。5,北新集团建材股份有限公司,湖北禹王防水建材有限公司,湖北禹王防水建材有限公司
1207055221,本资产评估报告依据中国资产评估准则编制北新集团建材股份有限公司拟收购辽宁禹王防水工程有限公司股权所涉及的其股东全部权益价值资产评估报告北方亚事评报字[2019]第01-570号二〇一九年十月十一日北新集团建材股份有限公司拟收购辽宁禹王防水工程有限公司股权所涉及的其股东全部权益价值资产评估报告目录声明。1资产评估报告摘要。3一、委托人及其他资产评估报告使用人。5,北新集团建材股份有限公司,辽宁禹王防水工程有限公司,辽宁禹王防水工程有限公司
1207055222,本资产评估报告依据中国资产评估准则编制北新集团建材股份有限公司拟收购盘锦禹王化纤有限公司股权所涉及的其股东全部权益价值资产评估报告北方亚事评报字[2019]第01-572号二〇一九年十月十一日北新集团建材股份有限公司拟收购盘锦禹王化纤有限公司股权所涉及的其股东全部权益价值资产评估报告目录声明。1资产评估报告摘要。3资产评估报告正文。5一、委托人及其他资产评估报告使用人。5,北新集团建材股份有限公司,盘锦禹王化纤有限公司,盘锦禹王化纤有限公司
1207063856,"哈尔滨誉衡药业股份有限公司哈尔滨誉衡药业股份有限公司关于持股5%以上股东所持部分公司股份司法拍卖过户完成的公告。哈尔滨誉衡药业股份有限公司（以下简称“公司”）持股5%以上股东YUHENGINTERNATIONALINVESTMENTSCORPORATION（以下简称“誉衡国际”）因涉及债务违约事宜，北京市第一中级人民法院在淘宝网司法拍卖平台上对誉衡国际持有的6,200万股公司股票进行公开拍卖，用户姓名顾斌于2019年10月29日通过竞买号Y5731在该项目公开竞价中，以最高应价胜出。具体情况详见2019年10月30日披露于《中国证券报》、《证券时报》及巨潮资讯网http://www.cninfo.com.cn（以下简称“指定媒体”）的《关于持股5%以上股东所持部分公司股份被再次司法拍卖的进展公告》。2019年11月4日，公司收到北京市第一中级人民法院出具的《执行裁定书》京01执428号之三），裁定如下：股股票归顾斌所有。该股票自本裁定书送达顾斌时起转移。2、顾斌可持本裁定书到财产管理机构办理股权过户登记手续。2019年11月4日，公司通过中国证券登记结算有限责任公司深圳分公司系统查询，",顾斌,YUHENGINTERNATIONALINVESTMENTSCORPORATION,哈尔滨誉衡药业股份有限公司
1207067652,四川金宇汽车城（集团）股份有限公司关于出售子公司100%股权的议案本一、交易概述1、交易基本情况四川金宇汽车城（集团）股份有限公司（以下简称“公司”、“上市公司”）房地产业务盈利能力较弱，且目前公司无土地储备不足以支撑地产业务的持续发展。公司于2017年收购江苏智临电气科技有限公司后开始业务转型，至2018年底已转型为以新能源相关业务为主。为聚焦新主营业务，公司拟将持有的南充金宇房地产开发有限公司（以下简称“金宇房产”或“标的公司”）100%股权出售。2019年11月3日，公司通过竞争性磋商，在应邀投标的3家公司中以最优条件确定中标单位为上海瑞聪投资管理有限公司（以下简称“瑞聪投资”），交易金额为1万元。附生效条件的交易协议已签署。2、本次交易不构成关联交易。3、本次交易经公司第十届董事会第三次会议以5票同意、0票反对、0票弃权审议通过，尚需经公司股东大会审议通过。4、标的公司2019年三季度经审计的归属于母公司净资产为-2768.05万元（合并口径），占经审计的2018年上市公司合并口径归属于母,上海瑞聪投资管理有限公司,四川金宇汽车城（集团）股份有限公司,南充金宇房地产开发有限公司
1207067750,"苏州恒久光电科技股份有限公司关于股权收购协议的进展公告。一、交易概述苏州恒久光电科技股份有限公司（简称“公司”）已于2019年11月1日与福建省闽保信息技术股份有限公司（简称“标的公司”）实际控制人林章威签署了《股权收购协议》，公司以支付现金的方式购买林章威所持有的标的公司22,897,000股股份（简称“标的股权”），对应的股权比例为71.26%。（简称“本次交易”）。本次交易不构成关联交易，不构成《上市公司重大资产重组管理办法》规定的重大资产重组。签署《股权收购协议》事项已于2019年11月1日经公司第四届董事会第十六次会议审议通过。相关内容详见2019年11月2日公司刊登在证券时报及巨潮资讯网的《关于签署股权收购协议",苏州恒久光电科技股份有限公司,林章威,福建省闽保信息技术股份有限公司
1207068256,"成都文化旅游发展股份有限公司关于股权收购完成工商登记变更备案的公告。一、股权收购基本情况成都文化旅游发展股份有限公司(以下简称“公司”)于2019年8月19日召开第二届董事会第三十二次会议、2019年9月5日召开2019年第三次临时股东大会审议通过了《关于收购张超持有成都大邑西岭雪山枫叶宾馆有限责任公司20%股权的议案》，公司同意以23.784万元的价款收购张超所持有的成都大邑西岭雪山枫叶宾馆有限责任公司（以下简称“枫叶宾馆”）20%股权；以10,589,414.14元的交易对价收购张超所持有的枫叶宾馆债权，经税务机关最终核准债权金额为9,562,160.00元，所涉税费由公司代扣代缴。收购完成后，公司将持有枫叶宾馆85%股权。具体内容详见公司于2019年8月20日在全国中小企业股份转让系统指定信息披露平台披露的《关于收购张超持有成都大邑西岭雪山枫叶宾馆有限责任公司股权暨关联",成都文化旅游发展股份有限公司,张超,成都大邑西岭雪山枫叶宾馆有限责任公司
1207068582,"黑牡丹（集团）股份有限公司关于现金收购深圳市艾特网能技术有限公司75%股权的公告。重要内容提示：交易简要内容：黑牡丹（集团）股份有限公司（以下简称“黑牡丹”或“公司”）拟向深圳市艾特网能技术有限公司（以下简称“艾特网能”或“标的公司”）全体股东（以下简称“交易对方”）以支付现金的方式购买其合计持有的艾特网能75%股权（以下简称“标的资产”，上述交易以下简称“本次交易”）。本次交易完成后，公司将持有艾特网能75%股权。标的资产的交易价格暂定为人民币105,000.00万元，标的资产的最终交易价格将以公司聘请的具有证券、期货业务资格的资产评估机构以2019年5月31日为基准日出具的资产评估报告载明的，并以经公司国资主管部门备案的标的资产评估结果为基础，由交易各方协商确定，在公司再次召开董事会会议审议后，签署相关补充协议。本次交易未构成关联交易本次交易未构成重大资产重组本次交易不存在重大法律障碍截至本公告披露日，标的资产权属清晰，不存在产权纠纷或潜在纠纷，除标的公司股东蓝富坤、尹大勇分别将其所持有的标的公司10%的股权对外质押外，交易对方合法拥有标的资产的完整权利，不存在其他抵押、担保",黑牡丹（集团）股份有限公司,深圳市艾特网能技术有限公司,深圳市艾特网能技术有限公司
